player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
LaMelo Ball,ballla01,2021,RS,CHA,1811,846,1.967768887453082,-.5855808252474509,1.382188062205632,.4415629470030306,-1.297873688506702,-.8563107415036718,1.806264650013217,-.7622350397143927,1.044029610298824,1.667642397172707,1.667642397172707,0,3.275323180724441,-.3819619212178314,2.89336125950661,1.857011856032437
Lonzo Ball,balllo01,2021,RS,NOP,1741,847,1.286488238500506,-.4945059168569753,.791982321643531,5.538366760570818,-.3584499342195001,5.179916826351318,2.195587454164724,-.4450415240425638,1.75054593012216,1.943885336243103,1.943885336243103,0,3.29314584089276,.4543895068828157,3.747535347775576,-.0509202822948425
Mo Bamba,bambamo01,2021,RS,ORL,252,122,1.982604248636582,1.890487780736166,3.873092029372748,1.247706334338734,2.922142893444,4.169849227782734,2.076707506222353,2.252716781608294,4.329424287830648,.4397310999307916,.4397310999307916,0,2.247669601991139,.184786482986853,2.432456084977992,-.2122234142467171
Desmond Bane,banede01,2021,RS,MEM,1119,529,-.2039585792002379,-2.650265470827943,-2.854224050028181,3.794429494619604,2.706087946318964,6.500517440938568,.6472132003714379,-1.68950934119966,-1.042296140828222,.4595205156186384,.4595205156186384,0,1.333879539059864,-2.094487474465714,-.7606079354058504,-.3035722342497451
Harrison Barnes,barneha02,2021,RS,SAC,2088,985,1.131549465800316,.3267948179722467,1.458344283772563,1.361445379057431,1.738924820860604,3.100370199918034,1.262320605911458,.7064676442173213,1.968788250128779,2.371167470491467,2.371167470491467,0,.7513298265335506,.7238885386283568,1.475218365161907,-.0104803439605393
RJ Barrett,barrerj01,2021,RS,NYK,2171,1073,-1.282702968290379,-.0832657255820383,-1.365968693872417,-.2460810289386406,2.96037796758756,2.71429693864892,-1.080279233486535,.5173115071421047,-.5629677263444298,1.194216219592405,1.194216219592405,0,-1.886393253852065,.3508077645981125,-1.535585489253952,-.2590688631083582
Will Barton,bartowi01,2021,RS,DEN,1707,835,-1.736390652073027,-1.583394683637776,-3.319785335710803,-1.955402870624688,-1.173740822554597,-3.129143693179286,-1.946648513347734,-1.585876399440347,-3.532524912788081,-.3331300353469878,-.3331300353469878,0,-2.36609338551143,-2.255976030156334,-4.622069415667763,-.0725686456721413
Keita Bates-Diop,bateske01,2021,RS,SAS,61,27,-5.395264416765586,-2.913206215357848,-8.308470632123434,-31.13927593691166,-14.41820222995938,-45.55747816687104,-11.08637539550462,-5.499459171905964,-16.58583456741059,-.1906188327373883,-.1906188327373883,0,-9.442071633262808,-5.601647953256371,-15.04371958651918,.0131123496181986
Nicolas Batum,batumni01,2021,RS,LAC,1830,891,.3316730054283614,2.834403640025822,3.166076645454184,3.097514507521518,1.600206846645742,4.69772135416726,.8966473541844658,2.742356314394033,3.639003668578499,2.88955445240431,2.88955445240431,0,.6925167906441262,2.988506888342039,3.681023678986165,-.5164559023304969
Aron Baynes,baynear01,2021,RS,TOR,1170,563,-6.534476527289416,1.735649213532154,-4.798827313757263,-2.632996107283065,-2.891100490517372,-5.524096597800437,-6.139619901171523,.8497767902205844,-5.289843110950939,-.7264442220776159,-.7264442220776159,0,-6.633237872008245,.9900852528974192,-5.643152619110825,-.4312880542279223
Kent Bazemore,bazemke01,2021,RS,GSW,1092,506,-.4656227240606778,2.253164521984151,1.787541797923473,2.355577859996976,6.223371649992366,8.578949509989341,.0983793029118021,3.185413708999826,3.283793011911628,1.564751997047939,1.564751997047939,0,.0594046189861668,3.550880927939374,3.610285546925541,.4590533606303564
Darius Bazley,bazleda01,2021,RS,OKC,2017,955,-5.043253897211228,-.7446711567985831,-5.787925054009811,-4.16498734299382,-4.952581713367217,-9.117569056361038,-5.091847496072409,-1.683336635713845,-6.775184131786254,-1.961545537959895,-1.961545537959895,0,-5.289393901566475,-1.981357495814371,-7.270751397380846,.0160487039870934
Bradley Beal,bealbr01,2021,RS,WAS,2103,965,5.496655692883402,-.8099669866972132,4.686688706186189,7.462443054094532,-8.097850150873205,-.6354070967786729,6.361609640790471,-2.341024809879423,4.020584830911048,3.372848434341078,3.372848434341078,0,5.954600399103411,-2.092520182590275,3.862080216513136,1.196955621024664
Malik Beasley,beaslma01,2021,RS,MIN,2250,1056,1.196223062310158,-1.34500580503662,-.1487827427264616,6.635917882341715,-3.053683321434491,3.582234560907224,2.506198896721642,-1.759071163768639,.7471277329530026,1.885230118846653,1.885230118846653,0,2.769119437979424,-1.379409809937226,1.389709628042198,.0579646277970258
Jordan Bell,belljo01,2021,RS,WAS,104,50,-8.043237390394005,-2.06418794528196,-10.10742533567596,-15.75778748061579,-4.147041840298901,-19.90482932091469,-10.12431734753223,-2.541345362238443,-12.66566270977068,-.2521035376489199,-.2521035376489199,0,-11.41244463659147,-3.071221003912261,-14.48366564050373,-.3383197527353685
DeAndre' Bembry,bembrde01,2021,RS,TOR,775,368,-1.451204168455729,-.4773247027741037,-1.928528871229832,-.9026681344955845,4.046991388019405,3.144323253523821,-1.450024582575232,.418800679763832,-1.0312239028114,.3217974073591744,.3217974073591744,0,-2.722573754817368,-.6723337971433477,-3.394907551960716,-.2852635430098806
Davis Bertans,bertada01,2021,RS,WAS,1520,681,.6960125512886849,-1.261476316893509,-.5654637656048241,.0000175930453755,.8737350994740765,.8737526925194519,.5955259509520688,-.8582648547052572,-.2627389037531883,.8718125727282591,.8718125727282591,0,.6255881926338164,-.9631582178317701,-.3375700251979538,.8933454862752808
Patrick Beverley,beverpa01,2021,RS,LAC,1143,556,.6819275808317332,.5728088045493229,1.254736385381056,1.591413259879123,7.782418637845379,9.373831897724502,.8645024431196331,2.103665039001378,2.968167482121011,1.614297994161494,1.614297994161494,0,1.010780083590255,3.485382305514078,4.496162389104334,-.4858265709006378
Saddiq Bey,beysa01,2021,RS,DET,1294,623,-.8295690426930599,-2.980479161801988,-3.810048204495048,-4.2309764099764,3.35051166317539,-.8804647468010103,-1.567692282453925,-1.8346462313941,-3.402338513848025,-.2071055785379551,-.2071055785379551,0,-1.066337649625429,-2.316322193316189,-3.382659842941618,-.1187925654047746
Tyler Bey,beyty01,2021,RS,DAL,32,13,-6.509784466843948,-2.787207472529952,-9.2969919393739,-32.18761676400646,-4.088121092457433,-36.27573785646389,-12.23917998639527,-3.138168272252119,-15.37734825864739,-.0843019021373307,-.0843019021373307,0,-7.490330496458957,-2.333903242004476,-9.824233738463434,.6647593780813424
Khem Birch,birchkh01,2021,RS,ORL,1399,671,-1.394845716209721,1.519027136132103,.1241814199223814,-2.83786188531717,.6104781121210001,-2.22738377319617,-1.729772429611283,1.433338233797353,-.29643419581393,.8303708670007816,.8303708670007816,0,-2.709195697613533,.385497447769039,-2.323698249844494,-1.156629735091297
Goga Bitadze,bitadgo01,2021,RS,IND,272,124,-1.435122760040365,.4943334252959006,-.9407893347444645,-2.796638811199442,.6465981975153888,-2.150040613684053,-1.778632589663648,.6045548335607389,-1.174077756102909,.0997054414536603,.0997054414536603,0,-2.298024579031689,.9168420858210563,-1.381182493210633,.005115308499382
Bismack Biyombo,biyombi01,2021,RS,CHA,1296,620,-5.480510798346471,.5783366661122519,-4.90217413223422,-6.953455554806169,.3180707546632845,-6.635384800142885,-6.138887282391937,.5729253617388637,-5.565961920653073,-.8824106654169055,-.8824106654169055,0,-5.900493869819917,-.7605615375924643,-6.661055407412381,-.9488466106490462
Nemanja Bjelica,bjeline01,2021,RS,SAC,544,257,-.2668090025979106,-5.729954785992575,-5.996763788590486,-4.331411989620454,-2.483824371773492,-6.815236361393946,-1.134424119717693,-5.313817392107858,-6.44824151182555,-.486538321252644,-.486538321252644,0,-.6326156502438065,-4.853566787181238,-5.486182437425045,.3382702215623984
Eric Bledsoe,bledser01,2021,RS,NOP,1738,830,-.3548548050893752,-3.228022839784202,-3.582877644873577,.6945264787795407,-2.930746157309077,-2.236219678529537,-.2096716749677923,-3.325129205244108,-3.5348008802119,-.3344350872407676,-.3344350872407676,0,.4296363956693103,-3.268610645160457,-2.838974249491147,.6395061473626888
Keljin Blevins,blevike01,2021,RS,POR,107,47,-8.591407245081218,-.5793014802010554,-9.170708725282273,-13.11725227334833,9.578629431128975,-3.538622842219354,-10.04942747181729,1.617179969344608,-8.432247502472684,-.138147268775452,-.138147268775452,0,-7.972096021206334,-2.294453691454982,-10.26654971266132,1.405027765799226
Bogdan Bogdanovic,bogdabo01,2021,RS,ATL,465,213,-2.656350244670912,-2.508622224320394,-5.164972468991306,-5.452675883461814,2.126187967823743,-3.326487915638071,-3.438925414791885,-1.697543211230301,-5.136468626022187,-.2592902166041947,-.2592902166041947,0,-2.92820656015192,-2.176139310117936,-5.104345870269857,-.0209047932659792
Bojan Bogdanovic,bogdabo02,2021,RS,UTA,1972,951,-.9409661310237123,-2.307910184813151,-3.248876315836863,1.801580410360499,-.1755537306167979,1.626026679743701,-.4998098573936292,-2.098623748408294,-2.598433605801923,.0735430502133271,.0735430502133271,0,-.0872470492739489,-1.966487113453735,-2.053734162727683,.004138824670158
Bol Bol,bolbo01,2021,RS,DEN,175,77,-6.737464924750298,-2.686016741497776,-9.423481666248074,-10.14553716349743,-9.435663933110744,-19.58120109660818,-7.922650631080791,-4.286261037985885,-12.20891166906668,-.3754768358065931,-.3754768358065931,0,-7.047137237398491,-4.343088114007573,-11.39022535140606,1.057353419465224
Marques Bolden,boldema01,2021,RS,CLE,60,29,-8.457497987014348,11.82415206297119,3.366654075956838,-17.97783755018878,19.41642806481191,1.438590514623133,-10.90635969369648,14.19674235594277,3.290382662246293,.0887907917544615,.0887907917544615,0,-8.763670854788494,8.381735038345834,-.3819358164426596,-.6589339691970473
Jordan Bone,bonejo01,2021,RS,ORL,414,196,-2.251613141863139,-5.723049038696413,-7.974662180559552,-4.579369733081496,-3.78922465858427,-8.368594391665766,-2.805600028434275,-5.624783225282433,-8.430383253716707,-.5598415689080598,-.5598415689080598,0,-3.378519659992982,-5.769769024704346,-9.148288684697327,-1.460563979211983
Isaac Bonga,bongais01,2021,RS,WAS,528,242,-4.04232687097139,.1101185953261436,-3.932208275645247,-6.375428503975836,8.022499992980144,1.647071489004309,-4.805225762119889,1.836741031328141,-2.968484730791748,-.0268773635520725,-.0268773635520725,0,-5.860168391602143,1.021172620249086,-4.838995771353057,-.3701506470166095
Devin Booker,bookede01,2021,RS,PHO,1803,896,3.216172137222506,-.6354574227845952,2.580714714437911,6.80134791216831,-5.960342820689172,.841005091479138,4.023059267907485,-1.844043105485776,2.179016162421708,2.245790162787256,2.245790162787256,0,2.293820712792638,-1.088383081394257,1.205437631398381,-.3351279892935255
Chris Boucher,bouchch01,2021,RS,TOR,1566,746,2.385749874879777,.9774910178876496,3.363240892767426,3.10213927722092,1.774182199475137,4.876321476696058,2.664807173282661,1.171508500486494,3.836315673769155,2.501909764424956,2.501909764424956,0,2.249459115898419,1.520628047469277,3.770087163367696,-.1980596428813877
Brian Bowen II,bowenbr02,2021,RS,IND,12,5,.527458556372318,-8.989820117407659,-8.46236156103534,-37.95675926393579,-12.71964144600003,-50.67640070993582,-7.365284254547728,-10.28832150566064,-17.65360576020836,-.0379180343956876,-.0379180343956876,0,-4.01487376829685,-12.61169662421684,-16.62657039251369,-.2692078960730832
Avery Bradley,bradlav01,2021,RS,MIA,451,211,-2.105708637260706,-.6402976863720431,-2.746006323632749,-1.779860543725624,3.185166993452742,1.405306449727118,-2.125636497430853,.0872059220091404,-2.038430575421712,.0771474352062601,.0771474352062601,0,-3.370024822476685,-.3560517300415801,-3.726076552518265,.7210832100791325
Tony Bradley,bradlto01,2021,RS,PHI,242,117,2.177229823004285,-1.202731247152191,.9744985758520939,-.3800119713252461,1.72628877561284,1.346276804287594,1.8223884184272,-.6558728347928794,1.16651558363432,.2309399174974708,.2309399174974708,0,.7225236887561824,-1.168333637486131,-.4458099487299482,-1.234652752587571
Jarrell Brantley,brantja01,2021,RS,UTA,48,22,-1.777935099062976,-2.946323052215996,-4.724258151278972,-14.78292186129467,3.39707892700214,-11.38584293429253,-4.726750898007859,-1.911195085547249,-6.637945983555108,-.0440945163898512,-.0440945163898512,0,.4779827395756173,-2.635617941709411,-2.157635202133794,1.055097618715836
Ignas Brazdeikis,brazdig01,2021,RS,NYK,16,7,-6.999949916488923,-7.78438065488564,-14.78433057137456,-27.55912162681399,-.7761145274610399,-28.33523615427503,-11.73071972000137,-6.7723588317629,-18.50307855176426,-.056894792986168,-.056894792986168,0,-12.12035209300412,-11.17179021466811,-23.29214230767223,1.141691850893082
Mikal Bridges,bridgmi01,2021,RS,PHO,1984,976,1.222277645544364,.5181078245219108,1.740385470066275,2.961297817462339,-1.646258731734842,1.315039085727497,1.662948820162882,.0490916397126298,1.712040459875511,2.207809495851659,2.207809495851659,0,.4909319662069673,1.139906626148168,1.630838592355135,-.6420675272823901
Miles Bridges,bridgmi02,2021,RS,CHA,1710,797,-2.04900522277282,-.1557074528687757,-2.204712675641596,-.1599519000831937,-.2833882829986004,-.4433401830817941,-1.778585739772419,-.1814692055901675,-1.960054945362587,.3239459746488326,.3239459746488326,0,-1.233981319909416,-.3162126167683426,-1.550193936677758,.8610613138520355
Malcolm Brogdon,brogdma01,2021,RS,IND,2166,1045,2.123004310818888,-1.962299751390722,.160704559428166,1.801694430584466,-1.803767258844798,-.0020728282603319,2.167617106052755,-2.07160431067553,.0960127953772254,1.485518676871476,1.485518676871476,0,2.36601922233866,-.6875613750496283,1.678457847289031,-2.126314294031269
Dillon Brooks,brookdi01,2021,RS,MEM,1487,700,-3.617901417654741,-.0295620408124556,-3.647463458467196,.1785732858620924,-.2470564250376402,-.0684831391755479,-3.032855673577784,-.0750725645891736,-3.107928238166958,-.1298352729447796,-.1298352729447796,0,-1.530726575797253,.4908352805935242,-1.039891295203729,1.588277007309131
Bruce Brown,brownbr01,2021,RS,BRK,1212,577,-.0217650628746874,.7041819995995507,.6824169367248634,.1412819153137501,-1.441606907561729,-1.300324992247979,-.0608334687428205,.3417180616939322,.2808845929511117,.8857808332444831,.8857808332444831,0,.1717889546876702,.1133895508490162,.2851785055366864,-.734063423822945
Jaylen Brown,brownja02,2021,RS,BOS,2062,981,3.232795584097012,-.2967052128532593,2.936090371243753,-.0100798632750682,1.689024672622513,1.678944809347444,2.751702324566262,.0850254770819443,2.836727801648206,2.845634102699039,2.845634102699039,0,2.564959446961203,.1765866918264669,2.74154613878767,1.79070635382441
Moses Brown,brownmo01,2021,RS,OKC,77,31,.3185550939520216,2.186089878460379,2.504644972412401,-18.59382312933348,4.337966405565422,-14.25585672376806,-3.434398721278344,2.85547899173777,-.5789197295405741,.0346682661377161,.0346682661377161,0,-4.064277888331667,-.2774564014677984,-4.341734289799466,.9733390889824185
Sterling Brown,brownst02,2021,RS,HOU,1257,583,-.1560183631072929,.6095048182801901,.4534864551728972,-2.587355159229906,2.305920865970409,-.2814342932594975,-.6281759312139263,.9630073872766051,.3348314560626787,.918138681281385,.918138681281385,0,-1.403306992175721,1.060376598362482,-.3429303938132389,.0624755782119856
Troy Brown Jr.,browntr01,2021,RS,WAS,450,209,-2.796886039007882,-6.058567030973258,-8.85545306998114,-4.045855935350929,-3.470627906322909,-7.516483841673837,-3.215355241727674,-5.836868778082839,-9.052224019810513,-.6688555120157591,-.6688555120157591,0,-2.490169709769256,-5.705514851915709,-8.195684561684965,-.476509971772601
Jalen Brunson,brunsja01,2021,RS,DAL,1340,636,2.206318684146576,-1.394870771816881,.8114479123296952,-3.61797502512025,3.835906880092359,.2179318549721083,1.102048092386711,-.3684485090096207,.7335995833770906,1.128507582856779,1.128507582856779,0,1.372137572227484,-.9977803716104005,.3743572006170833,-.1680643349532357
Thomas Bryant,bryanth01,2021,RS,WAS,606,271,-1.044225488212443,.2280878627744846,-.8161376254379584,2.104681177477101,.2215567050288431,2.326237882505944,-.4433538610577627,.3067434863715103,-.1366103746862524,.3629162737743964,.3629162737743964,0,-1.659465906903501,.9814638636016464,-.6780020433018548,.4422825901514739
Reggie Bullock,bullore01,2021,RS,NYK,1459,719,-1.521092456707715,-1.013452241738197,-2.534544698445912,-2.513204015640618,-.7987647411027341,-3.311968756743352,-1.804894477532293,-1.055067720865918,-2.859962198398211,-.0402866932538065,-.0402866932538065,0,-2.430519030006237,-.7722485227094108,-3.202767552715648,-.1284378443526726
Trey Burke,burketr01,2021,RS,DAL,1011,479,.937506756464985,.1807531684793568,1.118259924944342,-.0645878575179683,.1779345689128577,.1133467113948894,.7640259611048614,.2152938605495923,.9793198216544537,.9082730108292866,.9082730108292866,0,1.706365446656442,-.546869572120494,1.159495874535948,-.3466684602285734
Alec Burks,burksal01,2021,RS,NYK,1033,503,1.482128771024698,.4468870463798365,1.929015817404535,1.498186735348904,5.387218501424442,6.885405236773346,1.615172405396832,1.475527939149817,3.090700344546649,1.500645916887973,1.500645916887973,0,.6121133582769744,.6693630810682701,1.281476439345245,.1177980016069157
Jimmy Butler,butleji01,2021,RS,MIA,1297,626,4.170525664201591,2.38360137297069,6.554127037172282,-.2017004847641173,3.771496355701749,3.569795870937632,3.59847807945965,2.783866152457136,6.382344231916786,2.915168569180675,2.915168569180675,0,2.662407555493777,2.533918697521293,5.19632625301507,-.0544090298059912
Bruno Caboclo,cabocbr01,2021,RS,HOU,81,36,-9.317347673945902,6.445328522761112,-2.87201915118479,-6.759776309432893,11.7242653028883,4.964488993455407,-9.248955094217644,7.907838195450074,-1.34111689876757,.0264703349698971,.0264703349698971,0,-6.35026924384051,3.965403731056568,-2.384865512783942,2.321141257069447
Devontae Cacok,cacokde01,2021,RS,LAL,11,5,-.381250676750316,33.87028115383039,33.48903047708007,37.78439013172563,30.12269266929569,67.90708280102132,7.668505190324244,35.08353083925752,42.75203602958177,.1161934370445314,.1161934370445314,0,5.870624291232115,30.69091091986096,36.56153521109307,.1027277694421299
Kentavious Caldwell-Pope,caldwke01,2021,RS,LAL,1517,730,-1.831701674837024,-.4788943857475405,-2.310596060584564,3.592314555337938,.4741644869760753,4.066479042314014,-.7950357700358592,-.352936436789332,-1.147972206825191,.5980943278141871,.5980943278141871,0,-1.617618950930878,.0006004864305933,-1.617018464500285,.2419483441281907
Facundo Campazzo,campafa01,2021,RS,DEN,904,432,1.182569581035014,1.699007550229367,2.881577131264381,-.4096517040309998,4.283594452661845,3.873942748630845,.8740756645978517,2.338605960424867,3.212681625022718,1.325034391775127,1.325034391775127,0,1.037690774518145,2.674800052243433,3.712490826761578,.8338792729503697
Vlatko Cancar,cancavl01,2021,RS,DEN,111,48,-8.439847510184139,-.444713698532865,-8.884561208717004,-20.01720291669137,-7.905918220794516,-27.92312113748589,-11.45124814918934,-2.051300258962968,-13.50254840815231,-.2707327558878093,-.2707327558878093,0,-7.970323338111294,-4.613127141787055,-12.58345047989835,2.848730653496147
Clint Capela,capelca01,2021,RS,ATL,1742,831,-.0885535851496483,6.523729800953101,6.435176215803453,-.8098580466220909,5.539372228026841,4.72951418140475,-.2560784421951269,6.712148901575029,6.456070459379902,3.858825132247001,3.858825132247001,0,-.8395623592556185,6.045245419463045,5.205683060207427,-1.150196314650845
Vernon Carey Jr.,careyve01,2021,RS,CHA,13,6,13.11524535736182,.9411947675033323,14.05644012486515,-5.58629940660318,22.85107373121808,17.2647743246149,10.0270425030073,5.54542053152065,15.57246303452795,.0550885129016906,.0550885129016906,0,9.918113916336994,1.160263851100513,11.07837776743751,-1.805966126936313
Jevon Carter,carteje01,2021,RS,PHO,573,273,-1.389542719653676,1.253153053688338,-.1363896659653379,-3.39496185629658,.4793066437109665,-2.915655212585613,-1.875589828035073,1.102487868134313,-.7731019599007598,.2735581151974281,.2735581151974281,0,-1.459579445395663,1.26950503633496,-.1900744090607032,-.6595811429930101
Michael Carter-Williams,cartemi01,2021,RS,ORL,725,336,-5.098909557167888,.7024752741569755,-4.396434283010912,.4261957577253558,10.37502918826926,10.80122494599461,-4.186784056626064,2.776587758788218,-1.410196297837846,.231036509679712,.231036509679712,0,-3.953509939283375,1.961738153228412,-1.991771786054963,.5986603015248321
Wendell Carter Jr.,cartewe01,2021,RS,CHI,1107,512,-2.907273950271672,.6009637246534878,-2.306310225618184,-4.527856691936269,-4.42331278125172,-8.951169473187989,-3.427269243725616,-.4168226886354051,-3.844091932361021,-.2868358473688677,-.2868358473688677,0,-3.467078781799048,.0029335176554693,-3.464145264143579,.3665820099408498
Alex Caruso,carusal01,2021,RS,LAL,1026,489,-.7516071576552406,1.87705226303306,1.125445105377819,.2489789153645006,3.59278606877713,3.841764984141631,-.5678737453784982,2.288435859306476,1.720562113927977,1.118343122294773,1.118343122294773,0,-1.215589295927296,2.383941967973139,1.168352672045843,.2717090104789298
Willie Cauley-Stein,caulewi01,2021,RS,DAL,1035,499,-2.422576731082953,2.020574499069752,-.4020022320132011,2.21209662475672,5.775020562077786,7.987117186834506,-1.648854235354378,2.963010482709922,1.314156247355544,1.02998564803232,1.02998564803232,0,-1.750388814310319,2.551512728084009,.8011239137736894,-.460716293670681
Chris Chiozza,chiozch01,2021,RS,BRK,234,111,1.260116609057429,-2.170222189262271,-.9101055802048417,-3.460054182073691,-4.537649128770597,-7.997703310844288,.2521510736869604,-2.759297378653464,-2.507146304966504,.0137029941529069,.0137029941529069,0,1.127328749162686,-3.847701660009037,-2.720372910846351,-.3707154420486533
Marquese Chriss,chrisma01,2021,RS,GSW,63,27,-6.639849238086677,7.792007077611393,1.152157839524715,-25.10656720488301,-7.145576147540675,-32.25214335242368,-10.82384789704781,5.155064064838342,-5.668783832209469,-.0405011247480239,-.0405011247480239,0,-9.887331150183808,4.878138774658682,-5.009192375525126,.7397859206393517
Brandon Clarke,clarkbr01,2021,RS,MEM,1270,604,-1.228942470152781,.1164952821392005,-1.11244718801358,-5.155991008611313,-2.375689698217831,-7.531680706829144,-2.099864711796239,-.3938159667934988,-2.493680678589739,.0787248188197744,.0787248188197744,0,-2.017251037073105,-.5629434146311284,-2.580194451704233,-.3368796457125181
Gary Clark,clarkga01,2021,RS,ORL,1145,545,-3.781230846448806,-2.105172118715575,-5.886402965164381,-1.545784935108493,-1.285403662765252,-2.831188597873745,-3.506721041379214,-2.042055587282858,-5.548776628662072,-.7783402274164014,-.7783402274164014,0,-3.741264558822631,-2.931633049661978,-6.672897608484608,.0149909405425847
Jordan Clarkson,clarkjo01,2021,RS,UTA,1722,812,5.65489778122639,.3841183064866573,6.039016087713048,1.668044026165685,-.6363559034574807,1.031688122708204,5.098583404468604,.1006326006547532,5.199216005123358,3.324830069874445,3.324830069874445,0,5.247094365884562,.5869320999205226,5.834026465805085,.9720627950186639
Nicolas Claxton,claxtni01,2021,RS,BRK,31,14,-11.03474766747169,-9.283006716723943,-20.31775438419563,-.2815389776159929,-16.07986909280021,-16.3614080704162,-9.548039595468682,-11.28739824836213,-20.83543784383081,-.1295784726868203,-.1295784726868203,0,-12.81727965069974,-12.94021675312243,-25.75749640382217,.3118665111700256
Amir Coffey,coffeam01,2021,RS,LAC,323,154,-1.009189640274645,-1.313743368162328,-2.322933008436973,-11.68093811860768,6.083296665073799,-5.59764145353388,-3.350401885519758,.147102835093102,-3.203299050426656,-.0355710355958733,-.0355710355958733,0,-1.884453801946221,-1.52860314847239,-3.413056950418611,-.1280509052486597
John Collins,collijo01,2021,RS,ATL,2020,957,.5859898704730799,.8474869370615759,1.433476807534656,3.374092201961326,2.570472152596078,5.944564354557405,1.199391748074274,1.257823329551407,2.45721507762568,2.54228680082241,2.54228680082241,0,1.217051932294356,1.219919364664332,2.436971296958689,-.0077801723045521
Mike Conley,conlemi01,2021,RS,UTA,1538,729,3.946674466819279,4.736240545948099,8.682915012767378,3.729697938446524,7.043427561527118,10.77312549997364,4.072857926302698,5.427302072247096,9.500159998549794,4.574570070589177,4.574570070589177,0,4.503942025606284,6.045482695930957,10.54942472153724,.4066904496881576
Pat Connaughton,connapa01,2021,RS,MIL,1272,586,.2881363732676767,1.347046405427337,1.635182778695014,3.733231698160376,4.443583949812228,8.176815647972605,.9972985316286445,2.065703707387898,3.063002239016542,1.728996097772833,1.728996097772833,0,1.702233933590233,1.82213945111105,3.524373384701282,-.5220549805111764
Quinn Cook,cookqu01,2021,RS,LAL,138,62,1.679937221719357,-4.948568575821522,-3.268631354102165,-8.29969015282045,3.249724186414995,-5.049965966405455,-.3460986536535353,-3.624946608856583,-3.971045262510119,-.0384673588453096,-.0384673588453096,0,.3311241906179374,-5.615936948982199,-5.284812758364262,-.4122628747121072
DeMarcus Cousins,couside01,2021,RS,HOU,1088,506,-.4612877044922576,3.178829752972835,2.717542048480577,-2.548041499228753,1.197272826389139,-1.350768672839615,-.8487194370281096,2.904639359484591,2.055919922456481,1.255748423194575,1.255748423194575,0,-1.0010135658617,2.845033130282941,1.844019564421241,1.22816795960218
Robert Covington,covinro01,2021,RS,POR,1874,901,-2.606296155556206,2.978019810708121,.3717236551519152,6.820367408984063,1.568634996822045,8.389002405806108,-.8303747533711807,2.929383080551523,2.099008327180343,2.224014147417172,2.224014147417172,0,.062635886190942,3.151330905071912,3.213966791262854,-.2284146915250191
Torrey Craig,craigto01,2021,RS,MIL,398,182,-2.635940016941212,2.349224823555304,-.2867151933859082,-4.678192840053503,-3.362298188831636,-8.040491028885139,-3.267151081799022,1.270128191558875,-1.997022890240147,.0694933007571685,.0694933007571685,0,-2.436332509964806,.9313653218093584,-1.504967188155447,-.6162277638024108
Jae Crowder,crowdja01,2021,RS,PHO,1524,741,-.2816949932429522,3.063422246943554,2.781727253700601,-4.000910607675484,5.380881792486033,1.379971184810548,-1.078848281525358,3.676880862799678,2.59803258127432,2.014186529367733,2.014186529367733,0,-1.083863832674238,3.88377458715912,2.799910754484882,-.3847343683896544
Jarrett Culver,culveja01,2021,RS,MIN,727,339,-4.043699465905567,2.853987320283834,-1.189712145621733,-3.775915249714447,2.751739989818532,-1.024175259895915,-4.163445585257935,3.052295345867828,-1.111150239390107,.2842746820803398,.2842746820803398,0,-4.191367154008132,2.823519044498526,-1.367848109509606,.2939855208753153
Seth Curry,curryse01,2021,RS,PHI,1507,711,-.1785277944811928,-3.348042474735584,-3.526570269216777,5.192872700447404,-1.86681502973495,3.326057670712455,.9268777633618909,-3.263410338738,-2.336532575376109,.1488589233133649,.1488589233133649,0,.2851019077897607,-2.800112699428999,-2.515010791639238,-.7611664376125253
Stephen Curry,curryst01,2021,RS,GSW,2323,1060,8.680474406828878,-2.352459783432935,6.328014623395944,7.800362559604736,-2.855247571358785,4.945114988245951,9.067477730250781,-2.607883345911819,6.459594384338962,5.104101039775654,5.104101039775654,0,9.590167546101801,-2.350127030692452,7.240040515409349,2.509974268399189
Anthony Davis,davisan02,2021,RS,LAL,1564,755,2.439086079354566,2.976343772221516,5.415429851576082,5.353217599241579,3.116846005653359,8.470063604894937,3.15456792133862,3.109880546101073,6.264448467439694,3.479966380547006,3.479966380547006,0,2.897720035314694,3.853178960403236,6.750898995717931,.2214178817167506
Ed Davis,davised01,2021,RS,MIN,553,264,-3.410900625765923,-5.312745041874336,-8.723645667640259,-7.452384639876351,2.635482760142619,-4.816901879733733,-4.449328423641139,-3.926665824632707,-8.375994248273846,-.749446656311302,-.749446656311302,0,-5.999104540758625,-1.191107691525714,-7.19021223228434,-1.113825178655275
Terence Davis,daviste02,2021,RS,TOR,759,358,.679665035144459,-3.602250979340103,-2.922585944195644,1.294746928437627,-.1098495419396285,1.184897386497998,.83829145754099,-3.103631687472478,-2.265340229931488,.0891693613877989,.0891693613877989,0,.0213887372782933,-3.158770755605173,-3.13738201832688,.7384399358772794
